#{"t_start": 1770188201.7111228, "env_id": "None"}
r,l,t
4798.508155,200,2594.858537
4602.998347,200,2595.055233
3436.371193,200,2595.240488
3190.92349,200,2595.417933
5504.749558,200,2595.605882
5478.644457,200,2595.791866
4712.024105,200,2595.981247
3716.328436,200,2596.173894
4935.471328,200,2596.36518
2954.150336,200,2596.545759
3720.143857,200,2596.734168
4989.759904,200,2598.792925
4922.353367,200,2598.996485
5226.514814,200,2599.177784
4190.40875,200,2599.401307
3144.589163,200,2599.590737
5657.326883,200,2599.778197
4256.871779,200,2599.962882
5213.111868,200,2600.150792
4050.563371,200,2600.33104
4793.918174,200,2600.516296
5250.39642,200,2602.528899
5229.447904,200,2602.716023
4870.787531,200,2602.893823
-184.614666,2,2602.893823
5258.722397,200,2603.081817
5229.012525,200,2603.266444
4465.216103,200,2603.533467
5363.599991,200,2603.722309
5116.677384,200,2603.950313
5303.644333,200,2604.141237
4312.17148,200,2604.385475
3689.348695,200,2606.339045
4883.94178,200,2606.528006
4385.988632,200,2606.709365
4731.764176,200,2606.898464
4693.334503,200,2607.073796
3870.763974,200,2607.253934
4637.778438,200,2607.463879
4034.709913,200,2607.658155
-187.939239,1,2607.661152
4556.435985,200,2607.840907
5087.106592,200,2608.025934
5600.196737,200,2609.969995
5044.632948,200,2610.150074
4649.248427,200,2610.342587
5090.228809,200,2610.542402
-194.890841,2,2610.542402
4732.12233,200,2610.727653
4838.218287,200,2610.903081
-88.357694,7,2610.913244
4777.226299,200,2611.149478
5539.812091,200,2611.337762
5200.739741,200,2611.519641
4628.654787,200,2611.696509
5230.934712,200,2611.895878
5025.438152,200,2613.837404
2613.864175,200,2614.022765
-60.699288,10,2614.037725
3266.078261,200,2614.205899
4367.540451,200,2614.424124
-101.086779,11,2614.434478
4054.790379,200,2614.616898
4665.011953,200,2614.797728
4354.873549,200,2614.977431
4605.449161,200,2615.162057
4795.768607,200,2615.338589
4776.678525,200,2615.518804
4532.317554,200,2617.447098
5530.379172,200,2617.627235
5281.109242,200,2617.814648
5004.863298,200,2617.996387
4967.880274,200,2618.180925
5050.559319,200,2618.360955
3195.923689,200,2618.551022
4242.46273,200,2618.734692
5227.550972,200,2618.929291
5224.482786,200,2619.102591
3370.457221,200,2621.09737
4946.889038,200,2621.293601
5015.767545,200,2621.473507
5323.956461,200,2621.654145
4195.907006,200,2621.832233
4949.871245,200,2622.012132
5452.654907,200,2622.201501
4148.990848,200,2622.388768
4721.701881,200,2622.567878
4826.60117,200,2622.751951
5647.405729,200,2624.7292
-65.001713,9,2624.739718
3445.193405,200,2624.930415
4108.280816,200,2625.119014
4302.505474,200,2625.2888
5047.506917,200,2625.481433
-198.163262,1,2625.484341
5463.522665,200,2625.665627
5132.272831,200,2625.848647
2178.078695,200,2626.030961
4183.16043,200,2626.235486
5291.790498,200,2626.447618
5126.618491,200,2628.449979
4957.099416,200,2628.63234
4651.005494,200,2628.814593
5805.858606,200,2629.032177
4974.293124,200,2629.223058
4660.808757,200,2629.406703
4956.854969,200,2629.589805
4577.444701,200,2629.766865
3717.422636,200,2629.946499
4958.818806,200,2630.155087
5270.1245,200,2630.344894
5238.834723,200,2632.265907
5396.772301,200,2632.445278
4335.943798,200,2632.635738
3802.431233,200,2632.816347
4973.839607,200,2633.003942
5257.314266,200,2633.199022
5001.258893,200,2633.382238
3620.266885,200,2633.559079
5506.513596,200,2633.744007
-197.236999,1,2633.744007
4751.713546,200,2633.943019
4760.325504,200,2635.829633
4781.419576,200,2636.010088
2986.825723,200,2636.194875
5114.937771,200,2636.382536
4641.014828,200,2636.573632
4507.934321,200,2636.753912
4197.201577,200,2636.932368
4672.256062,200,2637.127938
4379.477084,200,2637.304321
4880.355734,200,2637.491157
-112.329326,9,2637.501246
4643.887118,200,2639.477196
5063.661392,200,2639.697762
2465.580821,200,2639.876216
4170.774191,200,2640.066487
5518.866453,200,2640.264711
5288.418247,200,2640.451846
2761.987501,200,2640.63919
3037.679934,200,2640.82146
3964.974189,200,2641.016667
4781.150632,200,2641.201161
4500.631761,200,2643.208335
4472.291945,200,2643.388635
4267.115803,200,2643.573258
5023.414596,200,2643.772098
3580.250904,200,2643.956321
156.456271,31,2643.989674
4187.333317,200,2644.213378
4457.46697,200,2644.413486
5243.314271,200,2644.60686
4715.321459,200,2644.846268
4594.544757,200,2645.027659
4518.91147,200,2647.014788
4786.46927,200,2647.204687
4692.927478,200,2647.386268
3381.916651,200,2647.576898
5324.732401,200,2647.755989
4560.57114,200,2647.945307
5087.993797,200,2648.131967
5245.027052,200,2648.313185
-106.618148,8,2648.324975
-157.932055,7,2648.33308
-136.182439,8,2648.342201
5435.691328,200,2648.524037
5064.056449,200,2648.708471
5339.399983,200,2650.860888
5362.637505,200,2651.040305
5325.711545,200,2651.229859
4885.786305,200,2651.409276
4148.746307,200,2651.595423
5508.442162,200,2651.785646
-39.594452,11,2651.798005
5077.317385,200,2652.001109
4401.592334,200,2652.19247
3122.094962,200,2652.39542
5051.351995,200,2652.573276
4495.139785,200,2652.773219
4975.615159,200,2654.882871
4939.954212,200,2655.063165
5068.009776,200,2655.245927
4147.257061,200,2655.445177
3196.068113,200,2655.631852
5686.047252,200,2655.818094
3971.919559,200,2656.027164
2766.049689,200,2656.234765
3198.530717,200,2656.414906
5375.986921,200,2656.589184
4998.715549,200,2658.560497
3783.775575,200,2658.770544
4560.016619,200,2658.957669
5462.486643,200,2659.152791
3237.528668,200,2659.347834
5038.991862,200,2659.536938
5224.662579,200,2659.723289
4790.07107,200,2659.912469
-105.537917,9,2659.922487
4466.019005,200,2660.112897
3669.710267,200,2660.297684
4182.391192,200,2662.243294
5821.386488,200,2662.423864
5189.866148,200,2662.605324
5715.799845,200,2662.785867
5161.435679,200,2662.984755
4793.302299,200,2663.169802
5599.642065,200,2663.354664
4163.54108,200,2663.608534
4706.738291,200,2663.796623
4540.974501,200,2663.972784
4476.418656,200,2665.981116
3937.010811,200,2666.1554
6316.094621,200,2666.344948
4643.382119,200,2666.523455
4194.210889,200,2666.700123
4624.91574,200,2666.888802
4522.040458,200,2667.197083
4890.180749,200,2667.424626
5350.737546,200,2667.614697
-103.525873,4,2667.619829
-162.344734,7,2667.629187
4256.493774,200,2667.808359
-156.089043,6,2667.819148
4453.960364,200,2669.92204
4879.088521,200,2670.101149
5215.433008,200,2670.290412
4670.58951,200,2670.477921
5008.471538,200,2670.666227
4922.939651,200,2670.850634
-139.748324,8,2670.860727
4099.203294,200,2671.045544
5028.773509,200,2671.248303
3302.939134,200,2671.429416
4239.9719,200,2671.608778
4524.548154,200,2671.802607
5090.663239,200,2673.756359
4573.732238,200,2673.9365
-76.095306,9,2673.94916
4777.690204,200,2674.129102
4287.740985,200,2674.301888
4842.838794,200,2674.48087
5462.414262,200,2674.670056
4344.016501,200,2674.86108
-187.106561,1,2674.871103
4774.771923,200,2675.056297
4942.575621,200,2675.237562
3688.530469,200,2675.416106
6303.047165,200,2677.485376
6081.31714,200,2677.704016
4556.786129,200,2677.89347
3473.627799,200,2678.081745
5076.806377,200,2678.325413
-196.598772,1,2678.328512
4373.275202,200,2678.582482
4398.496753,200,2678.764395
3272.588777,200,2678.955861
4927.60844,200,2679.161642
5214.419542,200,2679.343814
5711.823471,200,2681.353752
5470.356283,200,2681.605574
5240.765936,200,2681.811131
