#{"t_start": 1770228867.0307302, "env_id": "None"}
r,l,t
12768.205768,200,303.215882
13101.219747,200,303.333455
7196.081544,200,303.446826
5270.638085,200,303.562457
12960.70227,200,303.66991
14580.999863,200,303.78459
10398.360946,200,303.90534
10237.056349,200,304.01339
13493.710002,200,304.131611
16107.571054,200,305.414814
13334.273429,200,305.538462
14322.336359,200,305.670231
-998.97291,1,305.670231
12300.491596,200,305.791314
7518.437332,200,305.906918
16340.540084,200,306.024048
12674.058933,200,306.127713
12428.258542,200,306.245048
13439.792326,200,306.362432
12330.555061,200,306.481488
15729.759629,200,307.606664
12984.9751,200,307.728436
13632.24135,200,307.839048
15606.579071,200,307.963046
13863.798182,200,308.07884
13540.53656,200,308.201088
15083.620656,200,308.317685
12478.668752,200,308.444558
13844.851089,200,308.560802
-1020.594773,8,308.562815
10712.228784,200,308.675337
6969.44006,200,309.779952
13740.842164,200,309.902521
13215.21461,200,310.019428
14582.222395,200,310.131664
13937.832337,200,310.24507
13138.088216,200,310.370141
11736.174756,200,310.485903
12638.061698,200,310.596175
13640.455424,200,310.723296
7753.202965,200,310.831501
-979.267782,4,310.841547
11725.932368,200,310.951931
14736.163359,200,312.265183
-999.729399,1,312.265183
12589.238488,200,312.42873
10506.816364,200,312.550556
12591.643228,200,312.674198
-356.864558,20,312.683223
14411.018604,200,312.797764
13156.189385,200,312.917824
6946.768341,200,313.039825
12871.949222,200,313.153162
13881.050279,200,313.27792
13395.845529,200,313.39336
11423.132443,200,315.084726
-994.2199,4,315.094862
-1001.413147,1,315.094862
10019.962561,200,315.212694
-337.731597,9,315.217225
14121.515061,200,315.33941
16090.30309,200,315.462323
11473.501248,200,315.580225
14949.19455,200,315.697768
7214.047769,200,315.80939
12320.712053,200,315.9319
9000.114084,200,316.046995
13373.039146,200,316.162717
11596.80624,200,317.352526
11342.61134,200,317.470272
14752.090192,200,317.5899
1098.79236,108,317.651031
14071.777381,200,317.770707
11128.723827,200,317.887824
12541.871518,200,317.996769
9475.716272,200,318.11735
14247.700553,200,318.234817
12551.799816,200,318.34576
-817.645034,12,318.359491
14181.321814,200,318.474495
13696.305285,200,319.574996
14680.613001,200,319.683737
11942.296745,200,319.804207
11433.949752,200,319.914441
5285.312416,200,320.032688
14022.397469,200,320.14796
14467.299567,200,320.271474
8182.492218,200,320.385622
13449.398035,200,320.501383
13048.425874,200,320.620769
12688.061166,200,321.726688
15088.769172,200,321.847784
5474.303236,200,321.958764
13966.644447,200,322.067914
12973.317387,200,322.191532
14123.204118,200,322.31284
8125.059321,200,322.42483
12379.953787,200,322.54718
13589.3464,200,322.655843
15839.920134,200,322.779667
15536.167495,200,324.027635
13290.112057,200,324.141351
13807.20942,200,324.257188
13958.167105,200,324.382134
8049.594615,200,324.503452
14722.234846,200,324.617934
11831.855412,200,324.733037
12773.511812,200,324.84948
6480.602195,200,324.967164
12753.013986,200,325.07938
-975.182811,12,325.082004
11866.434706,200,326.199092
13464.243833,200,326.316405
10461.882514,200,326.436207
12918.353674,200,326.554459
12367.746004,200,326.664404
12269.274451,200,326.782432
-948.078286,6,326.786673
11024.177778,200,326.904814
15180.744016,200,327.025867
12856.64154,200,327.149724
10304.805867,200,327.267339
11043.651372,200,328.351398
12565.275509,200,328.467823
15366.40402,200,328.586401
14619.222213,200,328.70792
14985.183574,200,328.82226
10227.192503,200,328.944723
12758.456042,200,329.057753
7335.492026,200,329.177102
8013.917276,200,329.290799
15329.855107,200,329.40476
8381.285798,200,329.519095
13310.468522,200,330.64602
13824.559959,200,330.763781
13638.240417,200,330.882118
8280.510188,200,331.000396
13930.294497,200,331.121918
-948.263817,1,331.131964
14740.518339,200,331.252208
8998.854437,200,331.36165
6077.988608,200,331.481831
15808.092582,200,331.599018
13319.307776,200,331.715121
13850.558322,200,332.862996
13597.269959,200,332.984029
16158.775728,200,333.098933
14876.636445,200,333.209833
-759.127038,19,333.220045
9703.287705,200,333.342306
10171.673452,200,333.456272
14784.200007,200,333.560293
13892.761708,200,333.691503
9317.662811,200,333.81427
-345.235481,18,333.832237
-628.47972,13,333.841453
13014.342634,200,333.974482
14223.995916,200,335.248117
12068.24009,200,335.368341
12309.710579,200,335.489321
-979.493001,4,335.489321
15773.193319,200,335.614619
9544.56971,200,335.732407
15851.918622,200,335.848413
-765.709374,15,335.85997
7538.078323,200,335.972103
12823.53894,200,336.089997
9001.640087,200,336.1968
15160.657728,200,336.317578
14048.842946,200,337.44952
-1009.344591,4,337.451527
5046.086588,200,337.561067
13811.317088,200,337.68708
10753.746264,200,337.803648
13088.315485,200,337.917347
-296.24116,12,337.928102
-967.908194,2,337.930469
13397.785712,200,338.040998
13394.456435,200,338.152544
7736.041311,200,338.271912
13238.274665,200,338.39532
14130.373673,200,338.510281
12142.894057,200,339.69421
13933.361997,200,339.811311
14833.830078,200,339.924137
14641.691072,200,340.037268
13540.768861,200,340.164912
13298.040141,200,340.289689
13718.852679,200,340.414078
13753.19567,200,340.531063
15229.450467,200,340.64777
15128.845881,200,340.765128
13650.325814,200,342.199319
13916.239515,200,342.314584
13424.989146,200,342.425226
14951.305174,200,342.54712
12397.584346,200,342.668144
-985.416204,1,342.668144
