#{"t_start": 1770867923.6991062, "env_id": "None"}
r,l,t
3977.358907,200,9678.163638
3637.267242,200,9680.478881
4311.909517,200,9682.82316
3867.829,200,9685.079201
4484.313857,200,9687.405458
4889.369711,200,9689.781948
4356.331483,200,9692.056074
4120.843345,200,9694.387928
4348.578606,200,9696.659451
3907.025878,200,9699.00736
4122.732318,200,9701.36185
4721.259373,200,9703.618872
3998.329366,200,9705.913364
4216.486701,200,9708.252043
4108.587018,200,9710.527416
4241.271974,200,9712.878458
4585.901672,200,9715.191598
4387.850117,200,9717.453229
4492.946132,200,9719.661447
3358.725852,200,9721.795765
4961.01791,200,9724.104184
4963.43437,200,9726.432095
4096.63607,200,9728.662173
4804.228708,200,9730.864728
4056.895324,200,9733.16034
4584.302278,200,9735.428664
4771.80978,200,9737.740947
4481.082851,200,9740.036662
3977.251938,200,9742.410048
3831.288256,200,9744.704481
4107.639666,200,9746.900634
4790.013673,200,9749.443083
4155.872439,200,9751.636667
4001.764038,200,9754.282232
4132.220813,200,9757.050787
4210.759633,200,9759.793385
4224.984933,200,9762.651893
5148.183852,200,9765.484491
4856.329972,200,9768.295287
3756.294652,200,9771.037867
4120.384272,200,9773.898308
3922.375527,200,9776.730226
4736.510798,200,9779.478335
4076.219764,200,9782.232055
4267.859328,200,9785.095013
4691.531614,200,9787.887892
4478.832926,200,9790.645519
3803.648537,200,9793.422674
4333.396947,200,9796.262929
4313.093876,200,9799.049153
4776.751137,200,9801.848079
3830.403048,200,9804.618373
2606.082996,200,9807.391644
4597.477081,200,9810.123484
4502.421395,200,9812.823899
4550.325158,200,9815.40709
4829.295943,200,9818.0091
2681.551989,200,9820.701636
4002.412416,200,9823.356067
4318.799004,200,9826.152244
4980.443651,200,9828.967007
1397.005583,76,9829.997847
4792.677143,200,9832.732645
4222.327554,200,9835.367816
4033.036103,200,9838.054953
3276.81786,200,9840.509236
4684.651031,200,9842.974162
4366.169098,200,9845.621727
4562.575335,200,9848.321402
4254.352507,200,9851.041737
3602.282148,200,9853.781443
4644.784546,200,9856.592944
4749.762348,200,9859.384377
3988.009166,200,9862.175896
4420.647668,200,9864.95849
3323.026665,200,9867.724327
3175.684226,200,9870.55309
3793.290934,200,9873.230852
4127.746875,200,9875.796322
-157.853648,3,9875.83701
4299.618368,200,9878.399997
3734.32832,200,9880.952016
4647.104544,200,9883.527421
3136.393084,200,9886.054416
5170.994663,200,9888.633918
4123.907317,200,9891.278019
3494.648765,200,9893.806747
4735.329454,200,9896.320395
4335.750814,200,9898.804281
5268.631522,200,9901.377328
4368.085768,200,9903.800898
4870.590178,200,9906.22247
3580.417457,200,9908.796055
4174.473142,200,9911.176852
4560.400573,200,9913.612661
4727.423614,200,9915.987062
4441.960993,200,9918.65298
4804.607132,200,9921.122722
3266.994895,200,9923.444507
4996.313732,200,9925.843727
3064.092684,200,9928.193915
4571.250539,200,9930.499281
3086.020473,200,9932.783815
2316.512428,101,9934.13528
4671.988939,200,9936.768732
4662.631966,200,9939.384954
3908.914885,200,9941.959913
4832.53385,200,9944.499736
4840.598115,200,9947.080111
4487.677222,200,9949.717382
4096.506038,200,9952.290678
4541.823728,200,9954.841179
4499.969637,200,9957.42609
4364.756445,200,9959.970892
3826.082298,200,9962.460881
4157.90921,200,9964.93347
4698.070853,200,9967.357158
4359.989551,200,9969.784396
3525.831332,200,9972.053538
4429.284627,200,9974.38403
4075.682868,200,9976.680385
4214.133775,200,9978.990582
5112.304171,200,9981.489267
4761.983664,200,9983.955657
4007.623207,200,9986.495565
4767.90478,200,9988.977096
4068.183928,200,9991.503292
4086.406827,200,9994.124474
5148.031946,200,9996.969996
5371.217305,200,9999.754734
4825.924609,200,10002.591354
3619.068596,200,10005.383648
4479.247636,200,10008.15507
4468.561831,200,10010.863612
4105.615182,200,10013.56508
4230.558373,200,10016.357444
4100.023075,200,10019.141989
4398.847647,200,10021.845155
4027.937297,200,10024.651201
4322.419901,200,10027.466733
